date,action,spot,cashflow,n_lots
2016-12-22,OPEN,7979.10009765625,10818.041521642199,4
2016-12-26,ROLL_CALL,7908.25,0.0,4
2016-12-27,ROLL_PUT,8032.85009765625,0.0,4
2016-12-27,STRADDLE_CLOSE,8032.85009765625,-27520.011073156136,4
2016-12-29,OPEN,8103.60009765625,12981.965175183523,4
2016-12-30,ROLL_PUT,8185.7998046875,0.0,4
2017-01-05,ROLL_PUT,8273.7998046875,0.0,4
2017-01-05,STRADDLE_CLOSE,8273.7998046875,-17771.654896764794,4
2017-01-05,OPEN,8273.7998046875,11282.334267991466,4
2017-01-09,ROLL_CALL,8236.0498046875,0.0,4
2017-01-10,ROLL_PUT,8288.599609375,0.0,4
2017-01-11,ROLL_PUT,8380.650390625,0.0,4
2017-01-11,STRADDLE_CLOSE,8380.650390625,-19843.818634503914,4
2017-01-12,OPEN,8407.2001953125,13479.532183739162,4
2017-01-19,ROLL_PUT,8435.099609375,0.0,4
2017-01-19,COVER_CLOSE,8435.099609375,-4441.430490943255,4
2017-01-19,OPEN,8435.099609375,11774.103077366326,4
2017-01-20,ROLL_CALL,8349.349609375,0.0,4
2017-01-20,STRADDLE_CLOSE,8349.349609375,-26763.56561309047,4
2017-02-02,OPEN,8734.25,8016.141914078233,3
2017-02-06,ROLL_PUT,8801.0498046875,0.0,3
2017-02-09,COVER_CLOSE,8778.400390625,-2795.513688030237,3
2017-02-09,OPEN,8778.400390625,11171.368755163685,4
2017-02-15,ROLL_CALL,8724.7001953125,0.0,4
2017-02-16,ROLL_PUT,8778.0,0.0,4
2017-02-16,COVER_CLOSE,8778.0,-11616.16957354563,4
2017-02-16,OPEN,8778.0,13057.261845796756,4
2017-02-17,ROLL_PUT,8821.7001953125,0.0,4
2017-02-20,ROLL_PUT,8879.2001953125,0.0,4
2017-02-21,ROLL_PUT,8907.849609375,0.0,4
2017-02-22,ROLL_PUT,8926.900390625,0.0,4
2017-02-22,STRADDLE_CLOSE,8926.900390625,-18488.375219392285,4
2017-02-23,OPEN,8939.5,11767.708888321662,4
2017-02-27,ROLL_CALL,8896.7001953125,0.0,4
2017-02-28,ROLL_CALL,8879.599609375,0.0,4
2017-03-01,ROLL_PUT,8945.7998046875,0.0,4
2017-03-01,STRADDLE_CLOSE,8945.7998046875,-18970.0919549602,4
2017-03-02,OPEN,8899.75,14326.847051711025,4
2017-03-03,STRADDLE_CLOSE,8897.5498046875,-13849.46990054331,4
2017-03-09,OPEN,8927.0,10718.170842290518,4
2017-03-16,COVER_CLOSE,9153.7001953125,-39085.5750756099,4
2017-03-16,OPEN,9153.7001953125,7598.047834178074,3
2017-03-20,ROLL_CALL,9126.849609375,0.0,3
2017-03-22,ROLL_CALL,9030.4501953125,0.0,3
