strategy,ticker,entry_date,entry_px,exit_date,exit_px,hold_days,ret,entry_val,reason
A,TREL-B.ST,2012-05-08,52.45,2012-05-30,52.7,22,0.004877880256392908,0.15739848827124978,rotate
A,LATO-B.ST,2012-05-08,22.73,2012-05-30,21.68,22,-0.045784404042411575,0.15739848827124978,rotate
A,HPOL-B.ST,2012-05-08,15.68,2012-05-30,15.99,22,0.019999771330403426,0.15739848827124978,rotate
A,ADDT-B.ST,2012-05-08,10.41,2012-05-30,10.15,22,-0.024930878414195723,0.15739848827124978,rotate
A,SCA-B.ST,2012-06-21,9.68,2012-07-13,10.21,22,0.05512559308942455,0.1552201614733694,rotate
A,TREL-B.ST,2012-06-21,47.11,2012-07-13,47.59,22,0.010085395261375085,0.1552201614733694,rotate
A,HPOL-B.ST,2012-06-21,14.87,2012-08-03,15.18,43,0.02109706346664697,0.1552201614733694,6wk-exit
A,SWED-A.ST,2012-06-21,42.43,2012-08-03,46.85,43,0.1041476223062654,0.1552201614733694,6wk-exit
A,SHB-A.ST,2012-07-13,29.9,2012-08-03,30.98,21,0.035897381270415085,0.1569731008018541,rotate
A,WALL-B.ST,2012-07-13,13.94,2012-08-03,15.24,21,0.09349892885435862,0.1569731008018541,rotate
A,HOLM-B.ST,2012-07-13,60.44,2012-08-03,57.57,21,-0.047441391085106366,0.15663161694323682,rotate
A,HM-B.ST,2012-07-13,142.32,2012-08-24,140.71,42,-0.011345255638400498,0.1569731008018541,6wk-exit
A,KINV-B.ST,2012-08-03,52.12,2012-08-24,50.15,21,-0.037749278000574815,0.16236400355868313,rotate
A,AZN.ST,2012-08-03,299.16,2012-08-24,286.78,21,-0.04137688602453893,0.16236400355868313,rotate
A,SAAB-B.ST,2012-08-03,21.66,2012-08-24,20.8,21,-0.03950843706397289,0.16236400355868313,rotate
A,SCA-B.ST,2012-08-03,10.93,2012-08-24,10.98,21,0.005141311429846418,0.16031270762494437,rotate
A,SEB-A.ST,2012-08-03,23.03,2012-09-14,25.23,42,0.0956575089106868,0.16236400355868313,6wk-exit
A,NDA-SE.ST,2012-08-24,57.58,2012-09-14,60.52,21,0.05107747432322962,0.15764503730094911,rotate
A,SHB-A.ST,2012-08-24,29.92,2012-09-14,30.89,21,0.0324647643424123,0.15764503730094911,rotate
A,SWED-A.ST,2012-08-24,46.06,2012-09-14,47.82,21,0.03820020254433376,0.15764503730094911,rotate
A,BOL.ST,2012-08-24,64.64,2012-09-14,72.3,21,0.1184972165978464,0.1501362724517115,rotate
A,WALL-B.ST,2012-08-24,14.64,2012-10-05,14.81,42,0.011821967761432628,0.15764503730094911,6wk-exit
A,FABG.ST,2012-09-14,20.96,2012-10-05,21.88,21,0.04368961944193117,0.1663012224171321,rotate
A,CAST.ST,2012-09-14,44.3,2012-10-05,43.38,21,-0.02081058618245346,0.1663012224171321,rotate
A,SCA-B.ST,2012-09-14,11.38,2012-10-05,11.43,21,0.004111808829791563,0.1663012224171321,rotate
A,ELUX-B.ST,2012-09-14,109.17,2012-10-26,106.69,42,-0.022753126488084252,0.1663012224171321,6wk-exit
A,BALD-B.ST,2012-09-14,5.85,2012-10-26,6.03,42,0.03133896120738111,0.1663012224171321,6wk-exit
A,TREL-B.ST,2012-10-05,54.75,2012-10-26,52.3,21,-0.04472622234230694,0.16639022751615704,rotate
A,HEXA-B.ST,2012-10-05,20.02,2012-11-16,20.97,42,0.04735741703650409,0.16639022751615704,6wk-exit
A,SEB-A.ST,2012-10-05,26.43,2012-11-16,23.71,42,-0.1028768419606163,0.16639022751615704,6wk-exit
A,VOLV-B.ST,2012-10-05,48.93,2012-11-16,45.26,42,-0.07499989865384238,0.1635844945985848,6wk-exit
A,SAAB-B.ST,2012-10-26,23.92,2012-11-16,23.31,21,-0.02543727137368501,0.16251693112839818,rotate
A,NIBE-B.ST,2012-10-26,5.31,2012-11-16,4.6,21,-0.13513508420334075,0.16251693112839818,rotate
A,FABG.ST,2012-10-26,22.05,2012-11-16,21.32,21,-0.03307700014379156,0.16251693112839818,rotate
A,ASSA-B.ST,2012-12-07,63.65,2013-01-04,65.03,28,0.021576664167426873,0.15536003562498565,rotate
A,ATCO-A.ST,2012-12-07,23.29,2013-01-04,24.33,28,0.04493783527782047,0.15331378490631695,rotate
A,HPOL-B.ST,2012-12-07,20.98,2013-01-25,21.92,49,0.04484285283908851,0.15536003562498565,6wk-exit
A,HEXA-B.ST,2012-12-07,23.71,2013-01-25,24.57,49,0.036521728776047535,0.15536003562498565,6wk-exit
A,HUSQ-B.ST,2012-12-07,26.44,2013-01-25,26.62,49,0.0067667582845996055,0.15536003562498565,6wk-exit
A,SCA-B.ST,2012-12-07,12.82,2013-01-25,14.09,49,0.09934272209638384,0.15536003562498565,6wk-exit
A,SSAB-A.ST,2013-01-04,26.84,2013-01-25,24.38,21,-0.09160962280597595,0.15846941485653546,rotate
A,INVE-B.ST,2013-01-04,30.58,2013-02-15,33.04,42,0.08062696442577977,0.15846941485653546,6wk-exit
A,ATCO-A.ST,2013-01-25,24.86,2013-02-15,24.61,21,-0.010122411015687227,0.15934097820323875,rotate
A,SECU-B.ST,2013-01-25,31.75,2013-02-15,30.61,21,-0.035952889764358065,0.15934097820323875,rotate
A,ATCO-B.ST,2013-01-25,21.08,2013-02-15,20.9,21,-0.008338393514039866,0.15934097820323875,rotate
A,LATO-B.ST,2013-01-25,26.14,2013-02-15,26.85,21,0.027536083596767513,0.15424267569713604,rotate
A,INDU-C.ST,2013-01-25,75.93,2013-03-08,80.05,42,0.054151416345718406,0.15934097820323875,6wk-exit
A,KINV-B.ST,2013-02-15,55.31,2013-03-08,56.83,21,0.02751667858794904,0.16117101828859334,rotate
A,HPOL-B.ST,2013-02-15,23.27,2013-03-08,23.15,21,-0.00539093786729572,0.16117101828859334,rotate
A,ERIC-B.ST,2013-02-15,52.8,2013-04-02,53.6,46,0.015180208348009261,0.16117101828859334,6wk-exit
A,SWED-A.ST,2013-02-15,59.4,2013-04-02,62.15,46,0.04639358258575199,0.16117101828859334,6wk-exit
A,SEB-A.ST,2013-02-15,30.11,2013-04-02,32.16,46,0.06777414184544317,0.15089649511859848,6wk-exit
A,INVE-B.ST,2013-03-08,33.73,2013-04-02,34.3,25,0.016824345787422423,0.16342294532810342,rotate
A,BALD-B.ST,2013-03-08,7.83,2013-04-23,7.6,46,-0.029787206844054115,0.164143173071666,6wk-exit
A,NDA-SE.ST,2013-03-08,69.8,2013-04-23,68.68,46,-0.016111121433731834,0.16414317307166604,6wk-exit
A,NIBE-B.ST,2013-04-02,5.92,2013-04-23,5.41,21,-0.0856135125880465,0.1642064546160733,rotate
A,LATO-B.ST,2013-04-02,27.71,2013-04-23,27.2,21,-0.018455201172700275,0.1642064546160733,rotate
A,LUND-B.ST,2013-04-02,112.75,2013-04-23,108.4,21,-0.03861648105210369,0.16404668719912305,rotate
A,SHB-A.ST,2013-04-02,37.54,2013-05-17,40.13,45,0.06905110496381361,0.1642064546160733,6wk-exit
A,ERIC-B.ST,2013-04-23,53.24,2013-05-17,55.32,24,0.03898626595100474,0.15785673594232086,rotate
A,SWED-A.ST,2013-04-23,63.03,2013-05-17,70.45,24,0.11772468439583372,0.15785673594232086,rotate
A,ADDT-B.ST,2013-04-23,13.05,2013-05-17,14.29,24,0.09512761800714564,0.15785673594232086,rotate
A,SEB-A.ST,2013-04-23,30.74,2013-05-17,34.48,24,0.12177973320854174,0.1548940007271857,rotate
A,SCA-B.ST,2013-04-23,18.01,2013-06-10,18.27,48,0.014414390180333747,0.15785673594232086,6wk-exit
A,WALL-B.ST,2013-05-17,19.63,2013-06-10,18.25,24,-0.07048920378195556,0.17096518460775775,rotate
A,KINV-B.ST,2013-05-17,69.75,2013-07-01,69.16,45,-0.008542041694202362,0.17096518460775775,6wk-exit
A,TREL-B.ST,2013-05-17,75.96,2013-07-01,77.01,45,0.013944290338237186,0.17096518460775775,6wk-exit
A,ELUX-B.ST,2013-05-17,119.09,2013-07-01,108.25,45,-0.09095782241693395,0.17096518460775775,6wk-exit
A,AZN.ST,2013-05-17,318.42,2013-07-01,296.09,45,-0.07011899298938495,0.17096518460775775,6wk-exit
A,ADDT-B.ST,2013-06-10,13.96,2013-07-01,13.6,21,-0.02603030623061897,0.16636050348397471,rotate
A,BALD-B.ST,2013-06-10,8.33,2013-07-22,8.75,42,0.05000004005432279,0.15529842083554338,6wk-exit
A,SCA-B.ST,2013-07-01,18.31,2013-07-22,18.6,21,0.015948059160330486,0.1610933297895781,rotate
A,HEXA-B.ST,2013-07-01,25.03,2013-07-22,26.91,21,0.0747664740563514,0.1610933297895781,rotate
A,NDA-SE.ST,2013-07-01,70.8,2013-07-22,75.09,21,0.0606258715513881,0.1610933297895781,rotate
A,HPOL-B.ST,2013-07-01,27.63,2013-08-12,30.12,42,0.08986182765146356,0.1610933297895781,6wk-exit
A,GETI-B.ST,2013-07-01,112.94,2013-08-12,132.51,42,0.17325547274852515,0.1610933297895781,6wk-exit
A,SWED-A.ST,2013-07-22,64.11,2013-08-12,66.74,21,0.04096228721652828,0.15770504466754837,rotate
A,TREL-B.ST,2013-07-22,83.07,2013-09-02,87.3,42,0.051002079132688394,0.1734286216061763,6wk-exit
A,KINV-B.ST,2013-07-22,76.27,2013-09-02,85.48,42,0.12083328081513045,0.1734286216061763,6wk-exit
A,ASSA-B.ST,2013-07-22,77.98,2013-09-02,77.12,42,-0.01105349290238744,0.17342862160617634,6wk-exit
A,ELUX-B.ST,2013-08-12,117.87,2013-09-02,114.37,21,-0.029729825942198196,0.1726685326331667,rotate
A,ADDT-B.ST,2013-08-12,15.87,2013-09-23,18.2,42,0.14694268758479212,0.17687411614009604,6wk-exit
A,SKF-B.ST,2013-08-12,118.08,2013-09-23,121.44,42,0.028523525059012567,0.17687411614009604,6wk-exit
A,GETI-B.ST,2013-09-02,128.21,2013-09-23,129.65,21,0.011177963402773772,0.17972087130642792,rotate
A,HOLM-B.ST,2013-09-02,65.1,2013-09-23,69.02,21,0.06019723426696366,0.17972087130642792,rotate
A,SECU-B.ST,2013-09-02,39.83,2013-10-14,40.61,42,0.019580193735077467,0.17972087130642792,6wk-exit
A,NIBE-B.ST,2013-09-02,6.49,2013-10-14,6.67,42,0.02868850892101671,0.17340036576404053,6wk-exit
A,BOL.ST,2013-09-23,64.98,2013-10-14,58.57,21,-0.09870383156467111,0.18507288084543258,rotate
A,LATO-B.ST,2013-09-23,32.37,2013-10-14,30.26,21,-0.06525674845197904,0.18507288084543258,rotate
A,KINV-B.ST,2013-09-23,89.42,2013-11-04,96.17,42,0.07552200121912334,0.18507288084543258,6wk-exit
A,HUSQ-B.ST,2013-09-23,29.22,2013-11-04,26.74,42,-0.0850259870663479,0.18507288084543258,6wk-exit
A,ADDT-B.ST,2013-10-14,18.33,2013-11-25,18.54,42,0.011945315938811207,0.17940632322492434,6wk-exit
A,HM-B.ST,2013-10-14,163.01,2013-11-25,167.1,42,0.025083015334879777,0.17940632322492434,6wk-exit
A,ATCO-B.ST,2013-10-14,22.69,2013-11-25,22.17,42,-0.023202126051851124,0.17940632322492434,6wk-exit
A,HOLM-B.ST,2013-10-14,70.54,2013-11-25,78.78,42,0.11685824107020504,0.1735552588202424,6wk-exit
A,NIBE-B.ST,2013-11-04,6.6,2013-11-25,7.8,21,0.18291681580497965,0.18051518141186215,rotate
A,TELIA.ST,2013-11-04,25.0,2013-11-25,25.37,21,0.01485642084252592,0.18051518141186215,rotate
A,ASSA-B.ST,2013-11-25,89.19,2013-12-16,88.46,21,-0.008154512201913322,0.18908841605869878,rotate
A,ABB.ST,2013-11-25,153.74,2013-12-16,150.8,21,-0.019138547509764625,0.18908841605869875,rotate
A,KINV-B.ST,2013-11-25,98.99,2014-01-14,118.97,50,0.2018461978134929,0.18908841605869875,6wk-exit
A,SEB-A.ST,2013-11-25,37.99,2014-01-14,40.84,50,0.07517342839927688,0.18908841605869875,6wk-exit
A,BALD-B.ST,2013-11-25,9.62,2014-01-14,11.12,50,0.1558441558441559,0.18908841605869875,6wk-exit
A,SCA-B.ST,2013-11-25,20.83,2014-01-14,21.2,50,0.017653113185626124,0.18659792804036426,6wk-exit
A,NIBE-B.ST,2013-12-16,7.45,2014-02-04,7.64,50,0.025677374428563438,0.19335685835127,6wk-exit
A,AZN.ST,2013-12-16,352.48,2014-02-04,380.42,50,0.07925218219297281,0.1780215046696931,6wk-exit
A,ASSA-B.ST,2014-01-14,91.66,2014-02-04,88.08,21,-0.03908315704875309,0.20665464199947092,rotate
A,ABB.ST,2014-01-14,155.49,2014-02-04,146.75,21,-0.05617984143875665,0.20665464199947095,rotate
A,SWED-A.ST,2014-01-14,76.16,2014-02-04,70.66,21,-0.07224936528900183,0.20665464199947095,rotate
A,SAAB-B.ST,2014-01-14,35.41,2014-02-25,33.52,42,-0.05333343819536185,0.20665464199947092,6wk-exit
A,LATO-B.ST,2014-02-04,32.66,2014-02-25,38.26,21,0.17125767831954852,0.19430649895910776,rotate
A,SSAB-A.ST,2014-02-04,23.99,2014-02-25,24.01,21,0.0009785878053931718,0.19430649895910776,rotate
A,BALD-B.ST,2014-02-04,11.25,2014-03-18,13.33,42,0.1851851569281684,0.19430649895910776,6wk-exit
A,KINV-B.ST,2014-02-04,105.62,2014-03-18,95.65,42,-0.09439641656817144,0.19430649895910776,6wk-exit
A,HEXA-B.ST,2014-02-04,28.54,2014-03-18,30.14,42,0.05593071264938665,0.19430649895910776,6wk-exit
A,AZN.ST,2014-02-25,413.16,2014-04-08,385.24,42,-0.0675673160304261,0.20906845178824382,6wk-exit
A,HPOL-B.ST,2014-02-25,36.61,2014-04-08,36.8,42,0.00521755203928298,0.20906845178824385,6wk-exit
A,FABG.ST,2014-02-25,31.27,2014-04-08,31.71,42,0.014059938775838887,0.20555042095035836,6wk-exit
A,SAAB-B.ST,2014-03-18,35.33,2014-04-08,38.85,21,0.09966591483738285,0.20218186174254163,rotate
A,NIBE-B.ST,2014-03-18,8.63,2014-04-08,9.29,21,0.07640172179495197,0.2021818617425416,rotate
A,ALFA.ST,2014-03-18,134.4,2014-04-08,140.75,21,0.047234882303628156,0.20218186174254163,rotate
A,BALD-B.ST,2014-04-08,13.21,2014-05-02,13.71,24,0.03785489050097768,0.21077578029313424,rotate
A,SKA-B.ST,2014-04-08,90.8,2014-05-02,92.28,24,0.01632650111847167,0.21077578029313424,rotate
A,LUND-B.ST,2014-04-08,134.61,2014-05-02,137.69,24,0.022874863494641406,0.21077578029313424,rotate
A,ERIC-B.ST,2014-04-08,59.85,2014-05-02,56.12,24,-0.06233364413303999,0.20799964748544175,rotate
A,VOLV-B.ST,2014-04-08,54.79,2014-05-23,53.11,45,-0.030692901527233918,0.21077578029313424,6wk-exit
A,HUSQ-B.ST,2014-04-08,31.85,2014-05-23,37.06,45,0.16357456152431382,0.21077578029313424,6wk-exit
A,HPOL-B.ST,2014-05-02,38.97,2014-05-23,39.92,21,0.02458163081698661,0.2178835191933229,rotate
A,NIBE-B.ST,2014-05-02,9.99,2014-05-23,10.49,21,0.049262204404396215,0.21788351919332288,rotate
A,SCA-B.ST,2014-05-02,22.37,2014-05-23,23.33,21,0.04265926235146278,0.18624894112945414,rotate
A,SAAB-B.ST,2014-05-02,39.41,2014-06-17,39.39,46,-0.0005107327926746619,0.2178835191933229,6wk-exit
A,AZN.ST,2014-05-23,450.57,2014-06-17,457.45,25,0.015283100260895521,0.21762369685583227,rotate
A,SKA-B.ST,2014-05-23,95.31,2014-06-17,94.75,25,-0.005833083050551191,0.21762369685583227,rotate
A,TREL-B.ST,2014-05-23,111.02,2014-06-17,109.0,25,-0.018143722134284057,0.21762369685583227,rotate
A,ELUX-B.ST,2014-05-23,111.6,2014-07-09,108.97,47,-0.023529452784058713,0.21762369685583227,6wk-exit
A,INVE-B.ST,2014-05-23,49.07,2014-07-09,47.78,47,-0.026336072230326968,0.21762369685583224,6wk-exit
A,SSAB-A.ST,2014-06-17,28.47,2014-07-30,32.29,43,0.1343776399980785,0.21492888246922767,6wk-exit
A,HUSQ-B.ST,2014-06-17,35.64,2014-07-30,39.24,43,0.10100007310585468,0.21492888246922767,6wk-exit
A,ADDT-B.ST,2014-06-17,22.19,2014-07-30,20.92,43,-0.05708267125334365,0.21492888246922767,6wk-exit
A,NIBE-B.ST,2014-06-17,10.29,2014-07-30,10.15,43,-0.013584171057392402,0.21492888246922767,6wk-exit
A,AZN.ST,2014-07-09,472.71,2014-07-30,472.25,21,-0.0009843213560355446,0.20565219968001303,rotate
A,KINV-B.ST,2014-07-09,119.94,2014-08-20,112.18,42,-0.06471813468720988,0.2247835467229,6wk-exit
A,BALD-B.ST,2014-07-30,14.62,2014-08-20,14.62,21,0.0,0.2208140119230867,rotate
A,ATCO-A.ST,2014-07-30,29.86,2014-08-20,29.31,21,-0.018260474237023483,0.2208140119230867,rotate
A,WALL-B.ST,2014-07-30,24.31,2014-08-20,23.48,21,-0.03376638419260647,0.2124785152289954,rotate
A,BOL.ST,2014-07-30,75.88,2014-09-10,76.54,42,0.00870349391558789,0.2208140119230867,6wk-exit
A,SECU-B.ST,2014-07-30,47.0,2014-09-10,45.78,42,-0.025925708598512176,0.2208140119230867,6wk-exit
A,HUSQ-B.ST,2014-08-20,36.14,2014-09-10,37.06,21,0.02564113390625611,0.2111192741676536,rotate
A,ERIC-B.ST,2014-08-20,61.46,2014-09-10,64.47,21,0.04897977550685373,0.2111192741676536,rotate
A,SSAB-A.ST,2014-08-20,30.2,2014-10-01,27.39,42,-0.09324004952268805,0.2111192741676536,6wk-exit
A,HEXA-B.ST,2014-08-20,31.69,2014-10-01,31.35,42,-0.010439472261995264,0.2111192741676536,6wk-exit
A,BALD-B.ST,2014-09-10,15.62,2014-10-01,15.0,21,-0.040000000000000036,0.21586763457582125,rotate
A,ELUX-B.ST,2014-09-10,126.04,2014-10-22,129.98,42,0.03125021375378889,0.21586763457582125,6wk-exit
A,TEL2-B.ST,2014-09-10,34.1,2014-10-22,34.67,42,0.01685057115820565,0.21586763457582125,6wk-exit
A,ATCO-A.ST,2014-09-10,29.34,2014-10-22,28.42,42,-0.03129572597391972,0.21586763457582125,6wk-exit
A,ERIC-B.ST,2014-10-01,64.79,2014-10-22,60.39,21,-0.06803091841866449,0.209900402699442,rotate
A,BOL.ST,2014-10-01,75.09,2014-10-22,77.0,21,0.02550562448497673,0.209900402699442,rotate
A,ATCO-B.ST,2014-10-01,25.1,2014-10-22,24.85,21,-0.009841269214087456,0.19852939356982327,rotate
A,BOL.ST,2014-11-12,82.42,2014-12-03,82.95,21,0.0064103098162127115,0.2093186359129575,rotate
A,AZN.ST,2014-11-12,510.5,2014-12-03,515.16,21,0.009124373616181014,0.2093186359129575,rotate
A,SWED-A.ST,2014-11-12,83.06,2014-12-03,86.23,21,0.03823690320342932,0.2093186359129575,rotate
A,ELUX-B.ST,2014-11-12,139.63,2014-12-29,151.71,47,0.08650683067723208,0.2093186359129575,6wk-exit
A,ASSA-B.ST,2014-11-12,107.34,2014-12-29,114.39,47,0.06559486664073422,0.2093186359129575,6wk-exit
A,TEL2-B.ST,2014-11-12,37.94,2014-12-29,37.92,47,-0.0005221347216171068,0.20656169518850043,6wk-exit
A,SECU-B.ST,2014-12-03,53.44,2015-01-22,56.03,50,0.04831723137258481,0.21276463056900785,6wk-exit
A,HOLM-B.ST,2014-12-03,90.81,2015-01-22,98.99,50,0.09010081950238402,0.21276463056900785,6wk-exit
A,LUND-B.ST,2014-12-03,150.93,2015-01-22,157.82,50,0.045644270222847005,0.21087568601621387,6wk-exit
A,SAAB-B.ST,2014-12-29,41.0,2015-01-22,40.22,24,-0.01914571551133315,0.2172224337757028,rotate
A,HPOL-B.ST,2014-12-29,48.23,2015-02-12,57.21,45,0.18620214229750198,0.21841112912567842,6wk-exit
A,WALL-B.ST,2014-12-29,27.53,2015-02-12,30.49,45,0.10779805738051951,0.21841112912567842,6wk-exit
A,SKA-B.ST,2015-01-22,111.25,2015-02-12,121.19,21,0.08939482366883222,0.22442243880882892,rotate
A,HUSQ-B.ST,2015-01-22,39.56,2015-02-12,47.65,21,0.20450494112900475,0.211375905434667,rotate
A,BALD-B.ST,2015-01-22,19.58,2015-03-05,23.82,42,0.2161702397883145,0.22442243880882892,6wk-exit
A,ELUX-B.ST,2015-01-22,144.42,2015-03-05,176.26,42,0.22045454017174992,0.22442243880882892,6wk-exit
A,HOLM-B.ST,2015-02-12,102.79,2015-03-05,100.57,21,-0.02152380173370594,0.25586409123234927,rotate
A,GETI-B.ST,2015-02-12,125.01,2015-03-05,128.66,21,0.029143895328435088,0.25586409123234927,rotate
A,SKF-B.ST,2015-02-12,140.86,2015-03-26,152.94,42,0.08579745029527364,0.25586409123234927,6wk-exit
A,FABG.ST,2015-02-12,45.96,2015-03-26,46.15,42,0.00399674928512983,0.22813998394058002,6wk-exit
A,HPOL-B.ST,2015-03-05,55.56,2015-03-26,54.72,21,-0.01511648417654099,0.2562060220893656,rotate
A,TREL-B.ST,2015-03-05,125.97,2015-04-20,134.03,46,0.06396051326074614,0.2562060220893656,6wk-exit
A,SECU-B.ST,2015-03-05,69.05,2015-04-20,75.03,46,0.08655430886650373,0.2562060220893656,6wk-exit
A,BOL.ST,2015-03-05,105.47,2015-04-20,126.33,46,0.19787090377427807,0.2562060220893656,6wk-exit
A,NDA-SE.ST,2015-03-26,98.74,2015-04-20,101.26,25,0.025495685482232133,0.2642126955769683,rotate
A,BALD-B.ST,2015-03-26,22.87,2015-04-20,25.78,25,0.127550991894964,0.2584739953674721,rotate
A,GETI-B.ST,2015-03-26,122.04,2015-05-12,118.8,47,-0.026590623440055805,0.2642126955769683,6wk-exit
A,SKF-B.ST,2015-04-20,146.78,2015-05-12,140.76,22,-0.04101085710537411,0.2824215504879883,rotate
A,SAND.ST,2015-04-20,68.31,2015-05-12,74.53,22,0.09093874733919582,0.2824215504879883,rotate
A,ATCO-A.ST,2015-04-20,41.51,2015-05-12,36.86,22,-0.11207184687737648,0.2824215504879883,rotate
A,ATCO-B.ST,2015-04-20,35.71,2015-05-12,31.56,22,-0.11621666487559001,0.2824215504879883,rotate
A,HEXA-B.ST,2015-04-20,44.06,2015-05-12,40.86,22,-0.07273358173039257,0.2824215504879883,rotate
A,BALD-B.ST,2015-05-12,23.18,2015-06-03,23.05,22,-0.0057512528236919325,0.26613220225211104,rotate
A,INDU-C.ST,2015-05-12,123.85,2015-06-03,129.34,22,0.04429206265036312,0.26613220225211104,rotate
A,LIFCO-B.ST,2015-05-12,29.95,2015-06-03,27.55,22,-0.08007230127117615,0.26613220225211104,rotate
A,BOL.ST,2015-05-12,117.05,2015-06-25,107.02,44,-0.08571429316342738,0.26613220225211104,6wk-exit
A,VOLV-B.ST,2015-05-12,60.45,2015-06-25,61.46,44,0.016635720246380048,0.26613220225211104,6wk-exit
A,SCA-B.ST,2015-05-12,30.51,2015-06-25,31.03,44,0.017113770635507564,0.2626269686962066,6wk-exit
A,NIBE-B.ST,2015-06-03,13.87,2015-07-16,13.57,43,-0.021960902139842253,0.2672803921816449,6wk-exit
A,SAND.ST,2015-06-03,77.55,2015-07-16,70.12,43,-0.09576507192995731,0.2672803921816449,6wk-exit
A,TEL2-B.ST,2015-06-03,46.58,2015-07-16,44.69,43,-0.04068625227027456,0.2493262474153437,6wk-exit
A,SSAB-A.ST,2015-06-25,21.73,2015-07-16,20.23,21,-0.06911437625295924,0.25434635649493254,rotate
A,LIFCO-B.ST,2015-06-25,29.3,2015-07-16,29.5,21,0.006769324391675546,0.25434635649493254,rotate
A,EVO.ST,2015-06-25,21.64,2015-08-06,24.8,42,0.146396397587649,0.25434635649493254,6wk-exit
A,HUSQ-B.ST,2015-07-16,46.95,2015-08-06,44.94,21,-0.04287898830449699,0.25365503612800683,rotate
A,SEB-A.ST,2015-07-16,57.36,2015-08-06,54.21,21,-0.05489471994951911,0.25365503612800683,rotate
A,VOLV-B.ST,2015-07-16,60.9,2015-08-06,57.1,21,-0.06238546431385139,0.22960374685838617,rotate
A,SCA-B.ST,2015-07-16,33.31,2015-08-27,33.0,42,-0.009318099137090474,0.25365503612800683,6wk-exit
A,ADDT-B.ST,2015-07-16,28.03,2015-08-27,23.96,42,-0.14507761725469948,0.25365503612800683,6wk-exit
A,HPOL-B.ST,2015-08-06,61.49,2015-08-27,55.64,21,-0.09526340805491351,0.24806129403762964,rotate
A,NIBE-B.ST,2015-08-06,13.31,2015-08-27,13.81,21,0.03718838765655619,0.24806129403762966,rotate
A,KINV-B.ST,2015-08-06,119.82,2015-08-27,105.14,21,-0.12248639245261872,0.24806129403762966,rotate
A,LATO-B.ST,2015-08-06,52.8,2015-08-27,52.12,21,-0.012890737637576866,0.24084327837887617,rotate
A,ATCO-A.ST,2016-08-11,37.04,2016-09-01,36.64,21,-0.010603496491251585,0.23369790376828337,rotate
A,LIFCO-B.ST,2016-08-11,47.04,2016-09-01,44.32,21,-0.05788651938905787,0.23369790376828337,rotate
A,BOL.ST,2016-08-11,131.74,2016-09-22,133.73,42,0.015072850915932356,0.23369790376828337,6wk-exit
A,SSAB-A.ST,2016-08-11,17.28,2016-09-22,16.24,42,-0.06026870506968551,0.23369790376828337,6wk-exit
A,AZN.ST,2016-08-11,541.36,2016-09-22,554.18,42,0.023684499209272847,0.23369790376828337,6wk-exit
A,SINCH.ST,2016-08-11,7.03,2016-09-22,7.2,42,0.024910990963986857,0.23061986312795063,6wk-exit
A,SAND.ST,2016-09-01,71.55,2016-09-22,71.78,21,0.0032276301949820674,0.22193641429727504,rotate
A,ADDT-B.ST,2016-09-01,30.1,2016-10-13,28.82,42,-0.0423572016932412,0.22747166468956412,6wk-exit
A,ATCO-A.ST,2016-09-22,38.88,2016-10-13,38.61,21,-0.0069929843500209365,0.22930423600489291,rotate
A,HOLM-B.ST,2016-09-22,118.16,2016-10-13,114.68,21,-0.029421094999369513,0.22930423600489291,rotate
A,VOLV-B.ST,2016-09-22,57.26,2016-10-13,55.27,21,-0.03484838028129611,0.22930423600489294,rotate
A,NDA-SE.ST,2016-09-22,80.73,2016-11-03,86.84,42,0.07562548640016864,0.22930423600489291,6wk-exit
A,HEXA-B.ST,2016-09-22,52.51,2016-11-03,43.6,42,-0.16981633990712142,0.2293042360048929,6wk-exit
A,SWED-A.ST,2016-10-13,98.95,2016-11-03,103.21,21,0.043129466276016215,0.2260943480459777,rotate
A,BOL.ST,2016-10-13,140.71,2016-11-03,141.47,21,0.005352752250699977,0.2260943480459777,rotate
A,SEB-A.ST,2016-10-13,49.29,2016-11-24,51.74,42,0.04980198237421796,0.22609434804597767,6wk-exit
A,SHB-A.ST,2016-10-13,54.97,2016-11-24,59.25,42,0.07783427000013177,0.21071240923871626,6wk-exit
A,LUND-B.ST,2016-11-03,263.21,2016-11-24,261.14,21,-0.007887959965295899,0.22351853538409716,rotate
A,SKA-B.ST,2016-11-03,128.84,2016-11-24,138.84,21,0.07763976626471214,0.22351853538409716,rotate
A,ATCO-A.ST,2016-11-03,39.36,2016-12-15,43.98,42,0.11730315662100188,0.22351853538409716,6wk-exit
A,ATCO-B.ST,2016-11-03,33.83,2016-12-15,38.08,42,0.1254369692595756,0.22351853538409716,6wk-exit
A,BOL.ST,2016-11-24,167.14,2017-01-09,163.99,46,-0.018844767590633138,0.2364243474335258,6wk-exit
A,SSAB-A.ST,2016-11-24,24.71,2017-01-09,22.5,46,-0.08939600679199566,0.23642434743352578,6wk-exit
A,NDA-SE.ST,2016-11-24,91.34,2017-01-09,93.55,46,0.02416438537397947,0.23642434743352578,6wk-exit
A,SAND.ST,2016-11-24,85.91,2017-01-09,87.75,46,0.021505431732115055,0.2158861454238358,6wk-exit
A,SKF-B.ST,2016-12-15,124.65,2017-01-30,128.14,46,0.02800490969733782,0.2423075442851025,6wk-exit
