date,equity,cash
2017-10-26,150777.68025283105,152684.3358612317
2017-10-27,151639.22781700754,152684.3358612317
2017-10-30,152014.6652071637,152684.3358612317
2017-10-31,152034.3540274003,152684.3358612317
2017-11-01,151318.6971875749,153596.07864143414
2017-11-02,150172.02368253135,152388.90555191704
2017-11-03,150364.3519865185,152388.90555191704
2017-11-06,150952.56859414472,152388.90555191704
2017-11-07,149581.13224342835,149581.13224342835
2017-11-08,149581.13224342835,149581.13224342835
2017-11-09,149131.91783166947,150804.0627818242
2017-11-10,149417.3737680232,150804.0627818242
2017-11-13,148964.63976215207,148964.63976215207
2017-11-14,148964.63976215207,148964.63976215207
2017-11-15,148964.63976215207,148964.63976215207
2017-11-16,148518.96386479412,150026.67856987074
2017-11-17,148498.9849621211,151002.5518100403
2017-11-20,149111.7134934441,151002.5518100403
2017-11-21,149173.99963568198,151396.68175108914
2017-11-22,149001.77559682823,149001.77559682823
2017-11-23,148558.53417143362,150549.8544343469
2017-11-24,148361.35866956422,150951.67029685943
2017-11-27,148952.37936967087,150951.67029685943
2017-11-28,149103.92995866193,150951.67029685943
2017-11-29,149658.0253995982,150951.67029685943
2017-11-30,145746.9999837001,147810.6257792672
2017-12-01,143814.15649120626,143814.15649120626
2017-12-04,143814.15649120626,143814.15649120626
2017-12-05,143814.15649120626,143814.15649120626
2017-12-06,143814.15649120626,143814.15649120626
2017-12-07,142928.01204524643,144754.7819991465
2017-12-08,142150.98652674237,147479.41716931795
2017-12-11,143455.6076985249,149726.64500752167
2017-12-12,139446.63414153666,139446.63414153666
2017-12-13,139446.63414153666,139446.63414153666
2017-12-14,138998.9681490601,140894.2592266161
2017-12-15,138642.88700269873,142516.05052623228
2017-12-18,138702.66912651225,138702.66912651225
2017-12-19,138702.66912651225,138702.66912651225
2017-12-20,138702.66912651225,138702.66912651225
2017-12-21,138262.8064432657,139815.0483950797
2017-12-22,138096.84932319826,140041.6209934783
2017-12-26,138513.29737184063,140711.5457974586
2017-12-27,138276.93216113065,140992.50281056014
2017-12-28,137691.59383003076,139021.94271177443
2017-12-29,138149.97870896696,139021.94271177443
2018-01-02,138144.19770602556,139246.3348157994
2018-01-03,138323.97380158387,139246.3348157994
2018-01-04,137272.30728157726,138687.06942226668
2018-01-05,137070.00907393062,139465.2020106777
2018-01-08,137485.92494969998,140249.44004107028
2018-01-09,137341.50915333125,137341.50915333125
2018-01-10,137341.50915333125,137341.50915333125
2018-01-11,136891.72605478138,138778.90689227232
2018-01-12,136313.83103752157,136313.83103752157
2018-01-15,136313.83103752157,136313.83103752157
2018-01-16,136313.83103752157,136313.83103752157
2018-01-17,136313.83103752157,136313.83103752157
2018-01-18,135870.0506722449,137710.4319159928
2018-01-19,134444.99199694893,134444.99199694893
2018-01-22,134444.99199694893,134444.99199694893
2018-01-23,134444.99199694893,134444.99199694893
